sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_cores,cpu_threads,cpu_speed,gpu,ram,max_ram,ram_type,ram_bus,storage,webcam,screen_panel,screen_size,screen_tech,screen_res,screen_rate,screen_nits,os,battery,weight,material,connectivity,ports
335376,Laptop MacBook Air 15 inch M4 24GB/512GB,39990000,MacBook,Laptop,5.0,65,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-24gb-512gb,03/2025,2025-09-17 01:12:26,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,IPS,"15.3""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina,Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 66.5 Wh",1.51 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
339265,"Laptop HP EliteBook 635 Aero G11 - B91D3PT (R7 8840HS, 32GB, 512GB, WUXGA, Win11)",27190000,HP,Laptop,5.0,74,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r7-b91d3pt,2025,2025-09-17 01:12:26,AMD Ryzen 7 - 8840HS,8,16,3.30 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,32 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),6400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Camera IR 5 MP,IPS,"13.3""","Chống chói Anti Glare, 400 nits",WUXGA (1920 x 1200),Hãng không công bố,400 nits,Windows 11 Home SL,"3-cell, 43Wh",1 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)"
334689,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FEIAA1VN0C0 (i5 13500H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20790000,GIGABYTE,Laptop,5.0,143,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i5-9rc55mf5feiaa1vn0c0,2023,2025-09-17 01:12:26,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell, 54Wh",2.115 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, 1 x USB 3.2, HDMI, 1 x Microphone jack, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C, Mini DisplayPort"
340004,"Laptop MSI Gaming Katana 15 B13UDXK - 2410VN (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000,MSI,Laptop,5.0,26,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i5-2410vn,2025,2025-09-17 01:12:27,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),5200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell, 53.5Wh",2.3 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort), 1 x Headphone/microphone combo, LAN (RJ45)"
339652,"Laptop Lenovo ThinkBook 14 - 21SJ006YVN (Ultra 7 255H, 32GB, 1TB, WUXGA, Win11)",30290000,Lenovo,Laptop,5.0,38,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-ultra-7-21sj006yvn,2025,2025-09-17 01:12:27,Intel Core Ultra 7 Arrow Lake - 255H,16,16,2.00 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - Intel Arc 140T,32 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","Full HD Webcam, Camera IR",IPS,"14""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),60Hz,300 nits,Windows 11 Home SL,45Wh,1.36 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 3.2, HDMI, 1 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery 3.0 và DisplayPort 2.1), 1 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4), 1 x Headphone/microphone combo, LAN (RJ45), 1 x USB 3.2 (Always on)"
339683,"Laptop Asus Vivobook 14 X1404VA - EB155WS (Core 5 120U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",15490000,Asus,Laptop,5.0,718,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404va-core-5-eb155ws,2025,2025-09-17 01:12:27,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,24 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, LED Backlit, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 42 Wh",1.4 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
339212,"Laptop GIGABYTE Gaming G6 KF RC56 - 9RC56KF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4060 8GB, WUXGA 165Hz, Win11)",26290000,GIGABYTE,Laptop,5.0,36,https://www.thegioididong.com/laptop/gigabyte-g6-kf-rc56-i7-9rc56kf0hjiixivn000,2024,2025-09-17 01:12:27,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,64 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"16""","Chống chói Anti Glare, 250 nits",WUXGA (1920 x 1200),165 Hz,250 nits,Windows 11 Home SL,"4-cell, 54Wh",2.292 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, 1 x USB 3.2, HDMI, 1 x Microphone jack, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C, Mini DisplayPort"
337420,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,5.0,1073,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at,2025,2025-09-17 01:12:27,AMD Ryzen 5 - 7530U,6,12,2.00 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, USB Type-C"
338311,"Laptop Dell Inspiron 15 3530 - N5I7216W1 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",20990000,Dell,Laptop,5.0,1243,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n5i7216w1,2025,2025-09-17 01:12:28,Intel Core i7 Raptor Lake - 1355U,10,12,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"15.6""","Chống chói Anti Glare, LED Backlit, 250 nits, WVA",Full HD (1920 x 1080),120Hz,250 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"4-cell, 54Wh",1.66 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, USB Type-C"
323920,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",15490000,HP,Laptop,4.9,10781,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa,2023,2025-09-17 01:12:28,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.59 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30990000,MacBook,Laptop,5.0,1209,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,03/2025,2025-09-17 01:12:29,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,5.0,2209,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,2024,2025-09-17 01:12:29,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HP TrueVision 5 MP,IPS,"14""",300 nits,Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell, 43Wh",1.51 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",24690000,Asus,Laptop,5.0,1394,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,2024,2025-09-17 01:12:29,AMD Ryzen 7 - 7435HS,8,16,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"15.6""","G-Sync, Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 90 Wh",2.2 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC), 2 x USB 3.2, HDMI, 1 x USB Type-C USB 4 (hỗ trợ DisplayPort), LAN (RJ45)"
341626,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 52 59AA - NH.QZ9SV.002 (i5 13420H, 16GB, 512GB, RTX 5050 8GB, Full HD 180Hz, Win11)",29690000,Acer,Laptop,5.0,11,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-59aa-i5-13420h-nh-qz9sv-002,2025,2025-09-17 01:12:29,Intel Core i5 Raptor Lake - 13420H,8,12,3.4 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16 GB,64 GB,DDR4 (1 khe 16 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","720p at 30 fps HD camera, Camera with Dual Microphone",IPS,"15.6""","LCD, TFT, Chống chói Anti Glare, LED Backlit, Acer ComfyView, eDP Wide View Angle",Full HD (1920 x 1080),180 Hz,,Windows 11 Home SL,"4-cell, 76Wh",2.1 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.4","1 x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4), 1 x Headphone/microphone combo, LAN (RJ45), HDMI 2.1, 3 x USB A"
327710,"Laptop MSI Modern 14 C13M - 611VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,5.0,525,https://www.thegioididong.com/laptop/msi-modern-14-c13m-i5-611vn,2023,2025-09-17 01:12:29,Intel Core i5 Raptor Lake - 1335U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.4 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), 2 x USB 2.0"
308697,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 8GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",19290000,MSI,Laptop,4.9,1011,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-12ve-i5-460vn,2023,2025-09-17 01:12:32,Intel Core i5 Alder Lake - 12450H,8,12,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",8 GB,64 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0, Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng",HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",1.86 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
311016,"Laptop MSI Modern 15 B12MO - 628VN (i5 1235U, 16GB, 512GB, Full HD, Win11)",12990000,MSI,Laptop,4.9,3080,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-628vn,2023,2025-09-17 01:12:32,Intel Core i5 Alder Lake - 1235U,10,12,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.7 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB 2.0, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
339686,"Laptop Asus TUF Gaming F16 FX607VJ - RL035W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",21690000,Asus,Laptop,5.0,61,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx607vj-core-5-rl035w,2025,2025-09-17 01:12:32,Intel Core 5 Raptor Lake - 210H,8,12,2.20 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,64 GB,DDR4 (1 khe 16 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"16""","Chống chói Anti Glare, 300 nits",Full HD+,144Hz,300 nits,Windows 11 Home SL,"4-cell, 56Wh",2.2 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
329736,"Laptop Lenovo V14 - 83HD0001VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",17590000,Lenovo,Laptop,5.0,82,https://www.thegioididong.com/laptop/lenovo-v14-core-5-83hd0001vn,2024,2025-09-17 01:12:32,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,32 GB,DDR5 (1 khe 16 GB + 1 khe rời),5200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""",300 nits,Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,47 Wh,1.37 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ USB Power Delivery và DisplayPort 1.2), LAN (RJ45)"
327507,"Laptop Acer Aspire 5 A515 58M 79R7 - NX.KQ8SV.007 (i7 13620H, 16GB, 512GB, Full HD, Win11)",18690000,Acer,Laptop,4.9,408,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007,2023,2025-09-17 01:12:32,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Full HD Webcam,,"15.6""","Acer ComfyView, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell, 50Wh",1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.1","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 4, DisplayPort và Thunderbolt 4)"
334794,"Laptop Asus Vivobook 16 X1605VA - MB1876WS (i5 13420H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",15190000,Asus,Laptop,5.0,864,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb1876ws,2025,2025-09-17 01:12:33,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"16""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),60Hz,300 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 42 Wh",1.88 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type C (hỗ trợ truyền dữ liệu và Power Delivery)"
342941,"Laptop MSI Modern 15 F13MG - 667VN_16GB (i5 1334U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,5.0,5,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-1334u-667vn-16gb,2024,2025-09-17 01:12:33,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,64 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 4 TB (2280))",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-Po, 46.8 Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6E AX211, Bluetooth 5.3","Jack tai nghe 3.5 mm, 3 x USB 3.2 Gen 1, HDMI, LAN (RJ45), 1 x USB-C 3.2 Gen 2 (hỗ trợ DisplayPort, Power delivery)"
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,5.0,3723,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-09-17 01:12:33,AMD Ryzen 5 - 7535HS,6,12,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell, 52.5Wh",2.29 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB Type-A, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort 1.4), LAN (RJ45)"
338206,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11590000,HP,Laptop,4.9,575,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,2024,2025-09-17 01:12:33,Intel Core i3 Raptor Lake - 1315U,6,8,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, USB Type-C"
328238,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",18390000,Asus,Laptop,4.9,2202,https://www.thegioididong.com/laptop/asus-vivobook-k3605zc-i5-rp629w,2024,2025-09-17 01:12:33,Intel Core i5 Alder Lake - 12500H,12,16,2.50 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,24 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"16""","Chống chói Anti Glare, LED Backlit, 300 nits",WUXGA (1920 x 1200),144Hz,300 nits,Windows 11 Home SL,"3-cell, 50Wh",1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type C (chỉ hỗ trợ Power Delivery)"
340564,"Laptop Asus Vivobook 15 OLED A1505VA - MA515WS (i5 13420H, 16GB, 512GB, 2.8K OLED 120Hz, OfficeH24+365, Win11)",16990000,Asus,Laptop,5.0,700,https://www.thegioididong.com/laptop/asus-vivobook-a1505va-i5-ma515ws,2025,2025-09-17 01:12:34,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,24 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HD webcam,,"15.6""","Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600, Low Blue Light, 600 nits (Khi bật HDR), 1.07 tỷ màu",2.8K (2880 x 1620) - OLED,120Hz,600 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell, 50Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
327710,"Laptop MSI Modern 14 C13M - 611VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,5.0,525,https://www.thegioididong.com/laptop/msi-modern-14-c13m-i5-611vn,2023,2025-09-17 01:12:34,Intel Core i5 Raptor Lake - 1335U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.4 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), 2 x USB 2.0"
