sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_cores,cpu_threads,cpu_speed,gpu,ram,max_ram,ram_type,ram_bus,storage,webcam,screen_panel,screen_size,screen_tech,screen_res,screen_rate,screen_nits,os,battery,weight,material,connectivity,ports
341563,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - 71072939 (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WQXGA 120Hz, OfficeH24+365, Win11)",28990000,Dell,Laptop,5.0,112,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-5-210h-71072939,2025,2025-09-24 07:18:50,Intel Core 5 Raptor Lake - 210H,8,12,1.60 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,HD webcam,,"16""","300 nits, ComfortView Plus",WQXGA (2560 x 1600),120Hz,300 nits,Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm,"3-cell Li-ion, 60 Wh",2.49 kg,Vỏ nhựa - nắp lưng bằng hợp kim nhôm,"Wi-Fi 7 (802.11be), Bluetooth 5.4","2 x USB 3.2 Gen 1, 2 x USB Type-C (hỗ trợ USB 3.2 và DisplayPort 1.4), HDMI, LAN (RJ45)"
311178,"Laptop Asus Vivobook Go 15 E1504FA - NJ776W (R5 7520U, 16GB, 512GB, Full HD, Win11)",12390000,Asus,Laptop,4.9,24813,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-nj776w,2023,2025-09-24 07:18:52,AMD Ryzen 5 - 7520U,4,8,2.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),5500 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,TN,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 42 Wh",1.63 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, USB Type-C"
325306,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU (Z160),23090000,MacBook,Laptop,5.0,909,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,6/2022,2025-09-24 07:18:52,Apple M2,8,Hãng không công bố,100GB/s,Card tích hợp - 10 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS,Lên đến 18 giờ,1.24 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x Thunderbolt 3"
327097,"Laptop HP 15 fd1063TU - 9Z2Y1PA (Ultra 5 125H, 16GB, 512GB, Full HD, Win11)",17590000,HP,Laptop,4.9,1371,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,2024,2025-09-24 07:18:52,Intel Core Ultra 5 Meteor Lake - 125H,14,18,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""","Chống chói Anti Glare, 300 nits",Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.65 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x USB Type-C 3.2 (hỗ trợ USB Power Delivery và DisplayPort 1.2), 1 x Headphone/microphone combo"
331575,Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB,68090000,MacBook,Laptop,5.0,48,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-1tb,10/2024,2025-09-24 07:18:53,Apple M4 Pro - Hãng không công bố,14,Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,1 TB SSD,1080p FaceTime HD camera,,"16.2""","Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3456 x 2234),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 100 Wh",2.14 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
334998,"Laptop Acer Gaming Aspire 5 A515 58GM 598J - NX.KW1SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17290000,Acer,Laptop,5.0,358,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-598j-i5-nxkw1sv002,2024,2025-09-24 07:18:53,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"15.6""",Acer ComfyView,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,50 Wh,1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Thunderbolt 4), LAN (RJ45)"
331567,Laptop MacBook Pro 14 inch M4 24GB/1TB,48990000,MacBook,Laptop,5.0,9,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-24gb-1tb,10/2024,2025-09-24 07:18:54,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,1 TB SSD,1080p FaceTime HD camera,,"14.2""","ProMotion, Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3024 x 1964),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 72.4 Wh",1.55 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
328949,"Laptop Asus Vivobook 15 OLED A1505VA - MA467W (i5 13500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11)",16690000,Asus,Laptop,4.9,1523,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-ma467w,2024,2025-09-24 07:18:54,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,24 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,OLED,"15.6""","Thời gian phản hồi 0.2 ms, Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600, Low Blue Light, 600 nits (Khi bật HDR), 1.07 tỷ màu",2.8K (2880 x 1620) - OLED,120Hz,600 nits,Windows 11 Home SL,"3-cell, 50Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
328906,"Laptop HP 240 G9 - AG2J5AT (i3 1215U, 8GB, 512GB, Full HD, Win11)",10390000,HP,Laptop,4.9,3502,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at,2024,2025-09-24 07:18:55,Intel Core i3 Alder Lake - 1215U,6,8,1.2GHz,Card tích hợp - Intel UHD Graphics,8 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.42 kg,Vỏ nhựa,"Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), USB Type-C"
337420,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,5.0,1252,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at,2025,2025-09-24 07:18:55,AMD Ryzen 5 - 7530U,6,12,2.00 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, USB Type-C"
322099,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",27190000,MSI,Laptop,5.0,29,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,2024,2025-09-24 07:18:55,Intel Core Ultra 7 Meteor Lake - 155H,16,22,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,96 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe Gen 4.0,HD webcam,IPS,"15.6""",,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell, 53.5Wh",1.98 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
339212,"Laptop GIGABYTE Gaming G6 KF RC56 - 9RC56KF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4060 8GB, WUXGA 165Hz, Win11)",25690000,GIGABYTE,Laptop,5.0,38,https://www.thegioididong.com/laptop/gigabyte-g6-kf-rc56-i7-9rc56kf0hjiixivn000,2024,2025-09-24 07:18:55,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,64 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"16""","Chống chói Anti Glare, 250 nits",WUXGA (1920 x 1200),165 Hz,250 nits,Windows 11 Home SL,"4-cell, 54Wh",2.292 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, 1 x USB 3.2, HDMI, 1 x Microphone jack, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C, Mini DisplayPort"
327097,"Laptop HP 15 fd1063TU - 9Z2Y1PA (Ultra 5 125H, 16GB, 512GB, Full HD, Win11)",17590000,HP,Laptop,4.9,1371,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,2024,2025-09-24 07:18:56,Intel Core Ultra 5 Meteor Lake - 125H,14,18,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""","Chống chói Anti Glare, 300 nits",Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.65 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x USB Type-C 3.2 (hỗ trợ USB Power Delivery và DisplayPort 1.2), 1 x Headphone/microphone combo"
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,5.0,2321,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,2024,2025-09-24 07:18:56,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HP TrueVision 5 MP,IPS,"14""",300 nits,Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell, 43Wh",1.51 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
331566,Laptop MacBook Pro 14 inch M4 16GB/1TB,44090000,MacBook,Laptop,5.0,102,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb,10/2024,2025-09-24 07:18:56,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,1 TB SSD,1080p FaceTime HD camera,,"14.2""","ProMotion, Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3024 x 1964),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 72.4 Wh",1.55 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,5.0,306,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-24 07:18:57,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
331569,Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB,53390000,MacBook,Laptop,5.0,212,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-1tb,10/2024,2025-09-24 07:18:57,Apple M4 Pro - Hãng không công bố,12,Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 16 nhân GPU,24 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,1 TB SSD,1080p FaceTime HD camera,,"14.2""","ProMotion, Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3024 x 1964),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 72.4 Wh",1.6 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
326122,"Laptop MSI Gaming Katana 15 B13UDXK - 2077VN (i7 13620H, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",23790000,MSI,Laptop,4.9,1027,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i7-2077vn,2024,2025-09-24 07:18:58,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,64 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5200 MHz,1 TB SSD NVMe PCIe Gen 4,HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell, 53.5Wh",2.25 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
328443,"Laptop HP Gaming VICTUS 16 s0173AX - A9LG9PA (R5 7640HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",19690000,HP,Laptop,5.0,372,https://www.thegioididong.com/laptop/hp-victus-16-s0173ax-r5-a9lg9pa,2024,2025-09-24 07:18:58,AMD Ryzen 5 - 7640HS,6,12,4.30 GHz (Lên đến 5.00 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Full HD Webcam,IPS,"16.1""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 70 Wh",2.31 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","3 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",17390000,MSI,Laptop,4.9,1166,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,2023,2025-09-24 07:18:58,Intel Core i7 Alder Lake - 1255U,10,12,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.7 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB 2.0, 1 x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)"
326279,"Laptop MSI Gaming Thin 15 B12UC - 2045VN (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",16190000,MSI,Laptop,4.9,1171,https://www.thegioididong.com/laptop/msi-thin-15-b12uc-i5-2045vn,2024,2025-09-24 07:18:59,Intel Core i5 Alder Lake - 12450H,8,12,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,64 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe, Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",1.86 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort 1.4), LAN (RJ45)"
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",24690000,Asus,Laptop,4.9,1443,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,2024,2025-09-24 07:19:00,AMD Ryzen 7 - 7435HS,8,16,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"15.6""","G-Sync, Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 90 Wh",2.2 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC), 2 x USB 3.2, HDMI, 1 x USB Type-C USB 4 (hỗ trợ DisplayPort), LAN (RJ45)"
327710,"Laptop MSI Modern 14 C13M - 611VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,5.0,525,https://www.thegioididong.com/laptop/msi-modern-14-c13m-i5-611vn,2023,2025-09-24 07:19:00,Intel Core i5 Raptor Lake - 1335U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.4 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), 2 x USB 2.0"
327051,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC0040VN (R7 7435HS, 24GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",0,Lenovo,Laptop,5.0,1283,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc0040vn,2024,2025-09-24 07:19:00,AMD Ryzen 7 - 7435HS,8,16,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",24 GB,32 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1 TB)",HD webcam,IPS,"15.6""","Low Blue Light, G-Sync, Chống chói Anti Glare, 300 nits",Full HD (1920 x 1080),144Hz,300 nits,Windows 11 Home SL,60 Wh,2.38 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4), LAN (RJ45)"
341608,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 41 R9M1 - NH.QPFSV.004 (R5 7535HS, 16GB, 512GB, RTX3050 6GB, Full HD 180Hz, Win11)",22490000,Acer,Laptop,5.0,19,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-41-r9m1-r5-7535hs-nh-qpfsv-004,2025,2025-09-24 07:19:00,AMD Ryzen 5 - 7535HS,6,12,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,96 GB,DDR5 (1 khe 16 GB + 1 khe rời),2400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","720p at 30 fps HD camera, Camera with Dual Microphone",IPS,"15.6""","LCD, TFT, LED Backlit, Acer ComfyView, eDP Wide View Angle",Full HD (1920 x 1080),180 Hz,,Windows 11 Home SL,"4-cell, 57Wh",2.1 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.1","Jack tai nghe 3.5 mm, 1 x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4), LAN (RJ45), HDMI 2.1, 3 x USB A"
334442,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000HVN (i5 13420H, 16GB, 512GB, WUXGA, Win11)",15890000,Lenovo,Laptop,4.9,3950,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh10-i5-83k1000hvn,2024,2025-09-24 07:19:00,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,24 GB,DDR5 (1 khe 8 GB onboard + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe, Hỗ trợ khe cắm SSD M.2",HD webcam,IPS,"15.3""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),60Hz,300 nits,Windows 11 Home SL,60 Wh,1.63 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.2), 2 x USB 3.2, HDMI, 1 x Headphone/microphone combo"
311016,"Laptop MSI Modern 15 B12MO - 628VN (i5 1235U, 16GB, 512GB, Full HD, Win11)",12990000,MSI,Laptop,4.9,3153,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-628vn,2023,2025-09-24 07:19:01,Intel Core i5 Alder Lake - 1235U,10,12,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.7 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB 2.0, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
