id,name,price,brand,category,cpu,cpu_speed,gpu,ram,ram_type,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
334446,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",19190000,Lenovo,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,24 GB,DDR5 (1 khe 8 GB onboard + 1 khe 16 GB) 4800 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.3""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,60 Wh,5.0,996,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh10-i7-83k1000fvn,2024,2025-09-01 23:34:16
326641,"Laptop Lenovo V14 G4 - 83A00012VN (i7 1355U, 16GB, 512GB, Full HD, Win11)",17990000,Lenovo,Laptop,Intel Core i7 Raptor Lake - 1355U,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,38Wh,4.9,443,https://www.thegioididong.com/laptop/lenovo-thinkpad-v14-i7-83a00012vn,2024,2025-09-01 23:34:16
338000,"Laptop MSI Gaming Katana 15 B13VEK - 2416VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23290000,MSI,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",5.0,8,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i5-2416vn,2025,2025-09-01 23:34:16
333094,"Laptop Asus Gaming ROG Strix G16 G614JU - N3509W (i7 13650HX, 32GB, 1TB, RTX 4050 6GB, Full HD+ 165Hz, Win11)",35490000,Asus,Laptop,Intel Core i7 Raptor Lake - 13650HX,2.60 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 4800 MHz,1 TB SSD NVMe PCIe Gen 4,"16""",IPS,Full HD+ (1920 x 1200),165 Hz,Windows 11 Home SL,"4-cell, 90Wh",5.0,181,https://www.thegioididong.com/laptop/asus-rog-strix-g16-g614ju-i7-n3509w,2024,2025-09-01 23:34:16
339687,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",21690000,Asus,Laptop,Intel Core 5 Raptor Lake - 210H,2.20 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,Full HD+,144Hz,Windows 11 Home SL,"4-cell, 56Wh",5.0,125,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx607vj-core-5-rl034w,2025,2025-09-01 23:34:16
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 43Wh",5.0,1809,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,2024,2025-09-01 23:34:17
340491,"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000,Lenovo,Laptop,AMD Ryzen 5 - 7520U,2.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,LPDDR5 (Onboard) 5500 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,Full HD (1920 x 1080),Hãng không công bố,Windows 11 Home SL,"2-cell, 38Wh",5.0,166,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn,2025,2025-09-01 23:34:17
340560,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",WVA,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell, 41Wh",5.0,122,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372,2025,2025-09-01 23:34:17
322270,"Laptop Asus Vivobook 14 X1404ZA - NK376W (i5 1235U, 16GB, 512GB, Full HD, Win11)",13990000,Asus,Laptop,Intel Core i5 Alder Lake - 1235U,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"14""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 42Wh",4.9,7463,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i5-nk376w,2024,2025-09-01 23:34:17
333103,"Laptop Dell Inspiron 15 3520 - 25P2315 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",18990000,Dell,Laptop,Intel Core i7 Alder Lake - 1255U,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,512 GB SSD NVMe PCIe,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"4-cell, 54Wh",5.0,992,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-25p2315,2024,2025-09-01 23:34:17
333423,"Laptop Acer Aspire Lite 16 G2 AL16 52P 572A - NX.J2SSV.004 (i5 1334U, 16GB, 512GB, Full HD+, Win11)",14690000,Acer,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics eligible,16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",TFT,Full HD+,60Hz,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",4.9,736,https://www.thegioididong.com/laptop/acer-aspire-lite-16-g2-al16-52p-572a-i5-nxj2ssv004,2024,2025-09-01 23:34:18
340491,"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000,Lenovo,Laptop,AMD Ryzen 5 - 7520U,2.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,LPDDR5 (Onboard) 5500 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,Full HD (1920 x 1080),Hãng không công bố,Windows 11 Home SL,"2-cell, 38Wh",5.0,166,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn,2025,2025-09-01 23:34:19
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35190000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,170,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-09-01 23:34:19
332452,Laptop MacBook Pro 16 inch Nano M4 Pro 24GB/512GB,67090000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"16.2""",ProMotion,Liquid Retina XDR display (3456 x 2234),up to 120 Hz,macOS Sequoia,"Li-Po, 100 Wh",5.0,16,https://www.thegioididong.com/laptop/macbook-pro-16-nano-m4-pro-24-512,10/2024,2025-09-01 23:34:20
334689,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FEIAA1VN0C0 (i5 13500H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20790000,GIGABYTE,Laptop,Intel Core i5 Raptor Lake - 13500H,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"4-cell, 54Wh",5.0,112,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i5-9rc55mf5feiaa1vn0c0,2023,2025-09-01 23:34:21
325306,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU (Z160),23090000,MacBook,Laptop,Apple M2,100GB/s,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",Wide color (P3),Liquid Retina (2560 x 1664),Hãng không công bố,macOS,Lên đến 18 giờ,5.0,901,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,6/2022,2025-09-01 23:34:21
334999,"Laptop Acer Aspire Lite 15 AL15 41P R3QL - NX.J54SV.001 (R7 5700U, 8GB, 512GB, Full HD, Win11)",12290000,Acer,Laptop,AMD Ryzen 7 - 5700U,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",5.0,526,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-41p-r3ql-r7-nxj54sv001,2025,2025-09-01 23:34:21
332448,Laptop MacBook Pro 14 inch Nano M4 16GB/512GB,41690000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,204,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-16-512,10/2024,2025-09-01 23:34:21
327098,"Laptop HP 15 fc0085AU - A6VV8PA (R5 7430U, 16GB, 512GB, Full HD, Win11)",12990000,HP,Laptop,AMD Ryzen 5 - 7430U,2.30 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,12163,https://www.thegioididong.com/laptop/hp-15-fc0085au-r5-a6vv8pa,2023,2025-09-01 23:34:22
326279,"Laptop MSI Gaming Thin 15 B12UC - 2045VN (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",17690000,MSI,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",4.9,1000,https://www.thegioididong.com/laptop/msi-thin-15-b12uc-i5-2045vn,2024,2025-09-01 23:34:22
322100,"Laptop MSI Gaming Sword 16 HX B14VFKG - 045VN (i7 14700HX, 16GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",36690000,MSI,Laptop,Intel Core i7 Raptor Lake - 14700HX,2.10 GHz (Lên đến 5.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,1 TB SSD NVMe PCIe Gen 4,"16""",IPS,QHD+ (2560 x 1600),240Hz,Windows 11 Home SL,"4-cell, 65Wh",4.9,192,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,2024,2025-09-01 23:34:22
334998,"Laptop Acer Gaming Aspire 5 A515 58GM 598J - NX.KW1SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16990000,Acer,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,50 Wh,5.0,189,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-598j-i5-nxkw1sv002,2024,2025-09-01 23:34:23
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,57,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-01 23:34:23
333424,"Laptop Acer Aspire 16 AI A16 71M 59L5 - NX.J4YSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",17690000,Acer,Laptop,Intel Core Ultra 5 Meteor Lake - 125H,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,16 GB,LPDDR5X (Onboard) Lên đến 8533 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",TFT,Full HD+,60Hz,Windows 11 Home SL,"3-cell, 53Wh",5.0,297,https://www.thegioididong.com/laptop/acer-aspire-16-ai-a16-71m-59l5-ultra-5-nxj4ysv001,2024,2025-09-01 23:34:23
339202,"Laptop Acer Aspire Lite 14 AL14 51P 35QD - NX.J84SV.001 (i3 1305U, 8GB, 512GB, Full HD+, Win11)",10790000,Acer,Laptop,Intel Core i3 Raptor Lake - 1305U,1.6GHz,Card tích hợp - Intel UHD Graphics,8 GB,DDR5 (1 khe 8 GB + 1 khe trống) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",IPS,Full HD+ (1920 x 1200),60Hz,Windows 11 Home SL,58 Wh,5.0,384,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-51p-35qd-i3-nxj84sv001,2025,2025-09-01 23:34:24
310447,"Laptop MSI Gaming Katana 15 B13VFK - 676VN (i7 13620H, 16GB, 1TB, RTX 4060 8GB, Full HD 144Hz, Win11)",28690000,MSI,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,1 TB SSD NVMe PCIe Gen 4,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",4.9,666,https://www.thegioididong.com/laptop/msi-katana-15-b13vfk-i7-676vn,2023,2025-09-01 23:34:25
321192,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",15490000,Dell,Laptop,Intel Core i5 Alder Lake - 1235U,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,512 GB SSD NVMe PCIe,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"3-cell, 41Wh",4.9,12829,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231,2022,2025-09-01 23:34:25
314630,"Laptop Acer Gaming Aspire 5 A515 58GM 51LB - NX.KQ4SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15990000,Acer,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,6256,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,2023,2025-09-01 23:34:25
340004,"Laptop MSI Gaming Katana 15 B13UDXK - 2410VN (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",21790000,MSI,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",5.0,8,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i5-2410vn,2025,2025-09-01 23:34:25
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,AMD Ryzen 5 - 7535HS,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 52.5Wh",5.0,3563,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-09-01 23:34:25
328235,"Laptop Asus TUF Gaming F15 FX507ZC4 - HN330W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18990000,Asus,Laptop,Intel Core i5 Alder Lake - 12500H,2.50 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"4-cell, 56Wh",4.9,2241,https://www.thegioididong.com/laptop/asus-gaming-tuf-f15-fx507zc4-i5-hn330w,2024,2025-09-01 23:34:26
334997,"Laptop Acer Aspire Go AG15 31P 30M4 - NX.KRPSV.004 (i3 N305, 8GB, 256GB, Full HD, Win11)",9690000,Acer,Laptop,Intel Core i3 Alder Lake chuỗi N - N305,1.80 GHz (Lên đến 3.80 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,LPDDR5 (Onboard) 4800 MHz,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",TFT,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,1674,https://www.thegioididong.com/laptop/acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004,2024,2025-09-01 23:34:26
313177,"Laptop Acer Gaming Aspire 7 A715 76G 5806 - NH.QMFSV.002 (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000,Acer,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,1324,https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002,2023,2025-09-01 23:34:27
341612,"Laptop MSI Katana 15 B13VEK - 2256VN (i7 13620H, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",25190000,MSI,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",5.0,20,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i7-13620h-2256vn,2024,2025-09-01 23:34:27
331568,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,47690000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 16 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,668,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb,10/2024,2025-09-01 23:34:28
339616,"Laptop Lenovo IdeaPad Slim 5 OLED 14IAH10 - 83NC001AVN (Ultra 7 255H, 24GB, 1TB, WUXGA OLED, Win11)",26390000,Lenovo,Laptop,Intel Core Ultra 7 Arrow Lake - 255H,2.00 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,24 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB) 4800 MHz,1 TB SSD NVMe PCIe Gen 4,"14""",OLED,WUXGA (1920 x 1200) - OLED,60Hz,Windows 11 Home SL,60 Wh,,,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14iah10-ultra-7-83nc001avn,2025,2025-09-01 23:34:28
329787,"Laptop MSI Prestige 14 AI Studio C1UDXG - 058VN (Ultra 7 155H, 16GB, 1TB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",28590000,MSI,Laptop,Intel Core Ultra 7 Meteor Lake - 155H,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5600 MHz,"1 TB SSD NVMe PCIe Gen 4 x 4 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","14""",IPS,Full HD+ (1920 x 1200),144Hz,Windows 11 Home SL,"4-cell, 90Wh",5.0,40,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn,2024,2025-09-01 23:34:28
331574,Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB,63190000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"16.2""","Độ sáng XDR: toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR)",Liquid Retina XDR display (3456 x 2234),up to 120 Hz,macOS Sequoia,"Li-Po, 100 Wh",5.0,111,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb,10/2024,2025-09-01 23:34:28
338316,"Laptop Dell Inspiron 15 3530 - N3530-i5U165W11SLU-BL (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn,"3-cell, 41Wh",5.0,107,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530-i5u165w11slu-bl,2025,2025-09-01 23:34:29
330932,"Laptop MSI Gaming Thin 15 B13UC - 1411VN (i7 13620H, 32GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",22090000,MSI,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",32 GB,DDR4 (1 khe 16 GB + 1 khe 16 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",4.9,507,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-1411vn,2024,2025-09-01 23:34:29
289472,Laptop MacBook Air 13 inch M2 16GB/256GB,19890000,MacBook,Laptop,Apple M2,100GB/s,Card tích hợp - 8 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",Wide color (P3),Liquid Retina (2560 x 1664),Hãng không công bố,macOS,Lên đến 18 giờ,4.9,7624,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb,6/2022,2025-09-01 23:34:30
